intervention_name_original	intervention_name	intervention_type	n_trials	example_trial	intervention_class	target_gene	target_gene_source	target_gene_link	eric_review_target	target_gene_comments	best_name	regulatory_status	comment	priority	db_target	db_status	incl_count
levodopa, carbidopa, odm-104	levodopa, carbidopa, odm-104	drug	3	NCT02312232	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC,COMT	DB	https://go.drugbank.com/drugs/DB00190			carbidopa,levodopa,entacapone	combination	DB	FALSE			0
levodopa-carbidopa	levodopa-carbidopa	drug	2	NCT01484990	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00236			carbidopa,levodopa	combination		FALSE			2
levodopa-carbidopa (lc) oral encapsulated immediate release (ir) tablets	levodopa-carbidopa (lc) oral encapsulated immediate release (ir) tablets	drug	1	NCT00660387	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00237			carbidopa,levodopa	combination		FALSE			1
levodopa-carbidopa immediate release (lc-ir) tablets	levodopa-carbidopa immediate release (lc-ir) tablets	drug	1	NCT01736176	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00238			carbidopa,levodopa	combination		FALSE			1
levodopa-carbidopa intestinal gel	levodopa-carbidopa intestinal gel	drug	5	NCT01736176	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00239			carbidopa,levodopa	combination		FALSE			5
levodopa-carbidopa intestinal gel (lcig)	levodopa-carbidopa intestinal gel (lcig)	drug	1	NCT00141518	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00240			carbidopa,levodopa	combination		FALSE			1
levodopa/benserazide	levodopa/benserazide	drug	1	NCT01533116	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB01238			levodopa,benserazide	combination	DB	FALSE			0
levodopa/benserazide 100/25 mg	levodopa/benserazide 100/25 mg	drug	1	NCT02169414	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB01239			levodopa,benserazide	combination	DB	FALSE			0
levodopa/benzerazide	levodopa/benzerazide	drug	2	NCT01568047	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB01240			levodopa,benserazide	combination		FALSE			2
levodopa/carbidopa	levodopa/carbidopa	drug	9	NCT02170376	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00241			carbidopa,levodopa	combination		FALSE			6
levodopa/carbidopa (sinemet)	levodopa/carbidopa (sinemet)	drug	1	NCT02486432	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC,COMT	DB	https://go.drugbank.com/drugs/DB00190			carbidopa,levodopa,entacapone	combination	DB	FALSE			0
levodopa/carbidopa 100/25	levodopa/carbidopa 100/25	drug	1	NCT02169414	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC,COMT	DB	https://go.drugbank.com/drugs/DB00190			carbidopa,levodopa,entacapone	combination	DB	FALSE			0
levodopa/carbidopa(200mg/50mg)	levodopa/carbidopa(200mg/50mg)	drug	1	NCT01683253	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB01235			carbidopa,levodopa	combination		FALSE			1
levodopa/carbidopa/entacapone	levodopa/carbidopa/entacapone	drug	1	NCT00391898	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC,COMT	DB	https://go.drugbank.com/drugs/DB00190			carbidopa,levodopa,entacapone	combination		FALSE			1
levodopa/ddci	levodopa/ddci	drug	1	NCT03103399	placebo								soc arm in this trial of nebicapone	FALSE			1
levodopa/dopa decarboxylase inhibitor	levodopa/dopa decarboxylase inhibitor	drug	1	NCT02847442	placebo								soc arm in this trial of nebicapone	FALSE			1
levosimendan	levosimendan	drug	2	NCT03505021	molecular	TNNC1,KCNJ11,KCNJ8	DB	https://go.drugbank.com/drugs/DB00922			levosimendan	approved		FALSE	TNNC1,KCNJ11,KCNJ8	approved	2
lexical	lexical	behavioral	1	NCT02675270	behavioral									FALSE			1
liatermin	liatermin	biological	1	NCT00111982	molecular	GDNF	CT	https://clinicaltrials.gov/ct2/show/NCT00111982		r-metHuGDNF	liatermin	experimental		FALSE		non	1
liatermin (r-methugdnf)	liatermin (r-methugdnf)	drug	1	NCT00115427	molecular	GDNF	CT	https://clinicaltrials.gov/ct2/show/NCT00111982		r-metHuGDNF	liatermin	experimental		FALSE			1
libra deep brain stimulation system	libra deep brain stimulation system	device	2	NCT00552474	device									FALSE			2
life style advise	life style advise	behavioral	1	NCT03794141	behavioral									FALSE			1
lifestyle exercise	lifestyle exercise	behavioral	1	NCT01639469	behavioral									FALSE			1
lifestyle recommendations	lifestyle recommendations	other	2	NCT03978052	behavioral									FALSE			2
lifestyle remodeling intervention	lifestyle remodeling intervention	behavioral	1	NCT04162990	behavioral									FALSE			1
lifezig	lifezig	behavioral	1	NCT00759863	behavioral									FALSE			1
light box ( litebook company)	light box ( litebook company)	device	1	NCT01489982	behavioral									FALSE			1
light box (litebook company)	light box (litebook company)	device	1	NCT01489982	behavioral									FALSE			1
light exposure	light exposure	other	1	NCT01742182										FALSE			0
light exposure program	light exposure program	behavioral	1	NCT00183378	behavioral									FALSE			1
light support	light support	other	1	NCT01700556										FALSE			0
light therapy 30 min morning and evening, three months	light therapy 30 min morning and evening, three months	device	2	NCT01604876	behavioral									FALSE			2
light therapy device	light therapy device	device	1	NCT02909192	behavioral									FALSE			1
light touch	light touch	other	1	NCT03616145	behavioral									FALSE			1
light touch sham	light touch sham	other	1	NCT01636011	placebo									FALSE			1
limited in-home technology	limited in-home technology	device	1	NCT03828383										FALSE			0
lingzhi (ganoderma)	lingzhi (ganoderma)	drug	1	NCT00224263	molecular	unknown					ganoderma	supplement		FALSE			1
lipidic blend 1	lipidic blend 1	dietary supplement	1	NCT02778581	molecular	unknown			2		lipidic blend 1	supplement		FALSE			1
lipidic blend 2	lipidic blend 2	dietary supplement	1	NCT02778581	molecular	unknown			2		lipidic blend 2	supplement		FALSE			1
lipiflow system	lipiflow system	device	1	NCT02894658	device									FALSE			1
lipoic acid	lipoic acid	dietary supplement	1	NCT00090402	molecular	unknown	DB	https://go.drugbank.com/drugs/DB00166		DB says questionable	lipoic acid	supplement		FALSE		approved	1
lipoic acid and fish oil concentrate	lipoic acid and fish oil concentrate	drug	1	NCT01058941	molecular	unknown	DB	https://go.drugbank.com/drugs/DB00166		DB says questionable	lipoic acid	supplement		FALSE			1
lipoic acid placebo	lipoic acid placebo	other	1	NCT00090402	placebo									FALSE			1
lipoic acid plus omega-3 fatty acids	lipoic acid plus omega-3 fatty acids	drug	1	NCT01780974	molecular	unknown	DB	https://go.drugbank.com/drugs/DB00166		DB says questionable	lipoic acid	supplement		FALSE			1
liposuction under local anesthesia	liposuction under local anesthesia	procedure	1	NCT02912169	procedure									FALSE			1
liraglutide	liraglutide	drug	3	NCT02953665	molecular	GLP1R	DB	https://go.drugbank.com/drugs/DB06655			liraglutide	approved		FALSE	GLP1R	approved	3
listed for each disorder below, up to three drugs per disorder (too many characters to list in this field; see intervention description)	listed for each disorder below, up to three drugs per disorder (too many characters to list in this field; see intervention description)	drug	1	NCT02670161										FALSE			0
lisuride transdermal system	lisuride transdermal system	drug	1	NCT00089622	molecular	DRD4,DRD3,DRD2,HTR2A,HTR2C	DB	https://go.drugbank.com/drugs/DB00589			lisuride	approved		FALSE			1
lithia water	lithia water	dietary supplement	1	NCT02204969	molecular	unknown	DB	https://go.drugbank.com/drugs/DB14509			lithium	supplement		FALSE			1
lithium	lithium	drug	5	NCT00925847	molecular	unknown	DB	https://go.drugbank.com/drugs/DB14509			lithium	approved		FALSE			5
lithium carbonate	lithium carbonate	drug	7	NCT01055392	molecular	unknown	DB	https://go.drugbank.com/drugs/DB14509			lithium	approved		FALSE		approved	5
live movement observation (lowe limbs)	live movement observation (lowe limbs)	behavioral	1	NCT03475355	none									FALSE			1
live movement observation (upper limbs)	live movement observation (upper limbs)	behavioral	1	NCT03475355	none									FALSE			1
lixisenatide	lixisenatide	drug	1	NCT03439943	molecular	GLP1R	DB	https://go.drugbank.com/drugs/DB09265			lixisenatide	approved		FALSE	GLP1R	approved	1
lnk-754	lnk-754	drug	1	NCT01013610	molecular	FNTA,FNTB	DB	https://go.drugbank.com/drugs/DB06448			lonafarnib	approved		FALSE			1
local anesthesia (lidocaine hydrochloride)	local anesthesia (lidocaine hydrochloride)	drug	1	NCT02236260	placebo									FALSE			1
locomotor training	locomotor training	other	1	NCT02266004	behavioral									FALSE			1
lodosyn®	lodosyn®	drug	1	NCT00914602	molecular	DDC	DB	https://go.drugbank.com/drugs/DB00190			carbidopa	approved		FALSE			1
lokomat	lokomat	device	1	NCT00819949	device									FALSE			1
lokomat (hocoma, zurich, switzerland)	lokomat (hocoma, zurich, switzerland)	device	1	NCT02164162	device									FALSE			1
lokomat®	lokomat®	device	1	NCT01302184	device									FALSE			1
lombar punction	lombar punction	procedure	1	NCT02843906	none									FALSE			0
longeveron mesenchymal stem cells	longeveron mesenchymal stem cells	biological	1	NCT02600130	procedure									FALSE			1
longevinex brand resveratrol supplement	longevinex brand resveratrol supplement	dietary supplement	1	NCT00743743	molecular	unknown	DB	https://go.drugbank.com/drugs/DB02709		DB says questionable	resveratrol	approved		FALSE			1
lorazepam	lorazepam	drug	2	NCT00586430	molecular	GABRA1,GABRA1	DB	https://go.drugbank.com/drugs/DB00186			lorazepam	approved		FALSE	GABRA1,GABRA1	approved	2
lornoxicam	lornoxicam	drug	1	NCT01117948	molecular	PTGS1	DB	https://go.drugbank.com/drugs/DB06725			lornoxicam	approved		FALSE		non	1
lovastatin	lovastatin	drug	1	NCT03242499	molecular	HMGCR	DB	https://go.drugbank.com/drugs/DB00227			lovastatin	approved		FALSE		non	1
lovostatin	lovostatin	drug	1	NCT00046358	molecular						lovastatin	experimental		FALSE			0
low carbohydrate/high fat diet	low carbohydrate/high fat diet	other	1	NCT03472664	behavioral									FALSE			1
low diet	low diet	other	1	NCT02463084	behavioral									FALSE			1
low dose affitope® pd03a + adjuvant	low dose affitope® pd03a + adjuvant	biological	1	NCT02267434	molecular	SNCA	Alzforum	https://www.alzforum.org/therapeutics/affitope-pd01a-pd03a	2		PD03A	experimental		FALSE			1
low dose nicotine (7mg)	low dose nicotine (7mg)	drug	1	NCT01778946	molecular	CHRNA4,CHRNA7,CHRNB2	DB	https://go.drugbank.com/drugs/DB00184			nicotine	approved		FALSE			1
low dose radiotherapy	low dose radiotherapy	radiation	1	NCT03352258	procedure									FALSE			1
low dose whole brain radiation to treat alzheimer disease	low dose whole brain radiation to treat alzheimer disease	radiation	1	NCT04203121	procedure									FALSE			1
low fat/high carbohydrate diet	low fat/high carbohydrate diet	other	1	NCT03472664	behavioral									FALSE			1
low frequency dbs of the pedunculopontine nucleus	low frequency dbs of the pedunculopontine nucleus	device	1	NCT02055261	device									FALSE			1
low frequency repetitive transcranial magnetic stimulation	low frequency repetitive transcranial magnetic stimulation	combination product	1	NCT04116216	device									FALSE			1
low intensity aerobic exercise+strength	low intensity aerobic exercise+strength	other	1	NCT02195596	behavioral									FALSE			1
low level of signal manipulation	low level of signal manipulation	device	1	NCT04240561	device									FALSE			1
low vision occupational therapy	low vision occupational therapy	behavioral	1	NCT04127838	behavioral									FALSE			1
low-carbohydrate diet	low-carbohydrate diet	other	1	NCT02984540	behavioral									FALSE			1
low-fat diet	low-fat diet	behavioral	1	NCT03841539	behavioral									TRUE			4
low-fat diet	low-fat diet	other	1	NCT02984540	behavioral									TRUE			4
low-fidelity pds	low-fidelity pds	device	1	NCT03969927	device									FALSE			1
low-frequency repetitive transcranial magnetic stimulation	low-frequency repetitive transcranial magnetic stimulation	device	1	NCT02221544	device									FALSE			1
low-impact exercise control	low-impact exercise control	behavioral	1	NCT00611481	device									FALSE			1
low-intensity transcranial electrical stimulation	low-intensity transcranial electrical stimulation	procedure	1	NCT01615718	device									FALSE			1
low/high/placebo dose keppra (levetiracetam)	low/high/placebo dose keppra (levetiracetam)	drug	1	NCT01554683	molecular	SV2A	Alzforum	https://www.alzforum.org/therapeutics/agb101	2		levetiracetam	approved		FALSE			1
lps	lps	drug	1	NCT04057807	molecular						lps	experimental		FALSE			0
lsvt-big	lsvt-big	other	1	NCT03212014	behavioral									FALSE			1
lu ae58054	lu ae58054	drug	1	NCT01019421	molecular	HTR6	Alzforum	https://www.alzforum.org/therapeutics/idalopirdine	2		idalopirdine	experimental		FALSE			1
lu af20513	lu af20513	drug	2	NCT03819699	molecular	APP	Alzforum	https://www.alzforum.org/therapeutics/lu-af20513			lu af20513	experimental	anti-amyloid beta vaccine	FALSE			2
lu af20513, double high dose	lu af20513, double high dose	drug	1	NCT02388152	molecular	APP	Alzforum	https://www.alzforum.org/therapeutics/lu-af20513			lu af20513	experimental	anti-amyloid beta vaccine	FALSE			1
lu af20513, high dose	lu af20513, high dose	drug	1	NCT02388152	molecular	APP	Alzforum	https://www.alzforum.org/therapeutics/lu-af20513			lu af20513	experimental	anti-amyloid beta vaccine	FALSE			1
lu af20513, low dose	lu af20513, low dose	drug	1	NCT02388152	molecular	APP	Alzforum	https://www.alzforum.org/therapeutics/lu-af20513			lu af20513	experimental	anti-amyloid beta vaccine	FALSE			1
lu af20513, medium dose	lu af20513, medium dose	drug	1	NCT02388152	molecular	APP	Alzforum	https://www.alzforum.org/therapeutics/lu-af20513			lu af20513	experimental	anti-amyloid beta vaccine	FALSE			1
lu af28996	lu af28996	drug	1	NCT04291859	molecular	unknown			2		lu af28996	experimental		FALSE			1
lu af82422	lu af82422	drug	1	NCT03611569	molecular	SNCA	Alzforum	https://www.alzforum.org/therapeutics/lu-af82422	2		lu af82422	experimental		FALSE			1
lu af87908	lu af87908	drug	1	NCT04149860	molecular	MAPT	Alzforum	https://www.alzforum.org/therapeutics/lu-af87908		Tau mAb	lu af87908	experimental		FALSE			1
lubiprostone	lubiprostone	drug	2	NCT00908076	molecular	CLCN2	DB	https://go.drugbank.com/drugs/DB01046			lubiprostone	approved		FALSE	CLCN2	approved	2
lumbar punction	lumbar punction	procedure	1	NCT04012411	none									FALSE			1
lumbar puncture	lumbar puncture	procedure	5	NCT04131491	none									FALSE			1
lumbar puncture (lp)	lumbar puncture (lp)	procedure	1	NCT02836054	none									FALSE			0
lumbar puncture (optional)	lumbar puncture (optional)	procedure	3	NCT02831283	none									FALSE			0
lumbar spinal tap	lumbar spinal tap	other	1	NCT01903421	none									FALSE			1
lumipulse (fujirebio) abeta42, ttau and ptau	lumipulse (fujirebio) abeta42, ttau and ptau	diagnostic test	1	NCT03174938	none					radiopharmaceutical				FALSE			1
lunasin regimen	lunasin regimen	drug	1	NCT02709330	molecular	unknown	Pubmed	https://pubmed.ncbi.nlm.nih.gov/15730231/	2		lunasin	experimental		FALSE			1
lutein/zeaxanthin	lutein/zeaxanthin	dietary supplement	1	NCT00596024	molecular	unknown	DB	https://go.drugbank.com/drugs/DB00137	2		lutein	supplement		FALSE			1
luxtherapy	luxtherapy	other	1	NCT02686190	behavioral									FALSE			1
ly03003	ly03003	drug	3	NCT03733561	molecular	DRD3,DRD4,DRD2	DB	https://go.drugbank.com/drugs/DB05271			rotigotine	approved	DB	FALSE			2
ly03003 ( rotigotine, extended-release microspheres)	ly03003 ( rotigotine, extended-release microspheres)	drug	1	NCT04045678	molecular	DRD3,DRD4,DRD2	DB	https://go.drugbank.com/drugs/DB05271			rotigotine	approved	DB	FALSE			1
ly2062430	ly2062430	drug	3	NCT00905372	molecular	APP	Alzforum	https://www.alzforum.org/therapeutics/solanezumab	2		solanezumab	experimental		FALSE			3
ly2599666	ly2599666	drug	1	NCT02614131	molecular	APP	Alzforum	https://www.alzforum.org/therapeutics/ly2599666	2		ly2599666	experimental		FALSE			1
ly2811376	ly2811376	drug	1	NCT00838084	molecular						ly2811376	experimental		FALSE			0
ly2886721	ly2886721	drug	4	NCT01561430	molecular	BACE1	Alzforum	https://www.alzforum.org/therapeutics/ly2886721	2		ly2886721	experimental		FALSE			2
ly300164	ly300164	drug	1	NCT00004576	molecular	unknown	DB	https://go.drugbank.com/drugs/DB04982			talampanel	experimental		FALSE			1
ly3002183-sc	ly3002183-sc	biological	1	NCT01837641	molecular	APP	Alzforum	https://www.alzforum.org/therapeutics/donanemab		humanized IgG1 monoclonal antibody	donanemab	experimental	typo in CT	FALSE			1
ly3002813	ly3002813	biological	1	NCT02624778	molecular	APP	Alzforum	https://www.alzforum.org/therapeutics/donanemab		humanized IgG1 monoclonal antibody	donanemab	experimental		FALSE			4
ly3002813	ly3002813	drug	1	NCT03367403	molecular	APP	Alzforum	https://www.alzforum.org/therapeutics/donanemab		humanized IgG1 monoclonal antibody	donanemab	experimental		FALSE			4
ly3002813-iv	ly3002813-iv	biological	1	NCT01837641	molecular	APP	Alzforum	https://www.alzforum.org/therapeutics/donanemab		humanized IgG1 monoclonal antibody	donanemab	experimental		FALSE			1
ly3154207	ly3154207	drug	2	NCT02562768	molecular	DRD1	Alzforum	https://www.alzforum.org/therapeutics/mevidalen			mevidalen	experimental		FALSE			2
ly3202626	ly3202626	drug	2	NCT02323334	molecular	BACE1	Alzforum	https://www.alzforum.org/therapeutics/ly3202626			ly3202626	experimental		FALSE			2
ly3303560	ly3303560	drug	1	NCT03518073	molecular	MAPT	Alzforum	https://www.alzforum.org/therapeutics/zagotenemab	2		zagotenemab	experimental		FALSE			1
ly3303560 - iv	ly3303560 - iv	drug	2	NCT02754830	molecular	MAPT	Alzforum	https://www.alzforum.org/therapeutics/zagotenemab	2		zagotenemab	experimental		FALSE			2
ly3303560 - sc	ly3303560 - sc	drug	1	NCT02754830	molecular	MAPT	Alzforum	https://www.alzforum.org/therapeutics/zagotenemab	2		zagotenemab	experimental		FALSE			1
ly3372993	ly3372993	drug	1	NCT03720548	molecular	APP	Alzforum	https://www.alzforum.org/therapeutics/ly3372993	2		ly3372993	experimental		FALSE			1
ly450139	ly450139	drug	3	NCT00765115	molecular	PSEN1,PSEN2,NCSTN,APH1A,APH1B	Alzforum	https://www.alzforum.org/therapeutics/semagacestat		gamma secretase	semagacestat	experimental		FALSE			2
ly450139 dihydrate	ly450139 dihydrate	drug	1	NCT00244322	molecular	PSEN1,PSEN2,NCSTN,APH1A,APH1B	Alzforum	https://www.alzforum.org/therapeutics/semagacestat		gamma secretase	semagacestat	experimental		FALSE			1
ly451395	ly451395	drug	2	NCT00843518	molecular	GRIA1,GRIA2,GRIA3,GRIA4	Pubmed	https://pubmed.ncbi.nlm.nih.gov/23257314/	2		mibampator	experimental		FALSE			2
lymphoid radiation	lymphoid radiation	radiation	1	NCT00896493	device							experimental		FALSE			0
lyn-057	lyn-057	drug	1	NCT03711825	molecular						lyn-057	experimental		FALSE			0
mabt5102a	mabt5102a	drug	4	NCT01343966	molecular	APP	Alzforum	https://www.alzforum.org/therapeutics/crenezumab			crenezumab	experimental		FALSE			4
mad	mad	dietary supplement	1	NCT03585907	behavioral									FALSE			1
madopar® 125	madopar® 125	drug	1	NCT02763852	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB01241			levodopa,benserazide	combination		FALSE			1
